Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,source,Item_Type_Combined,Years_Established
6.575,Regular,0.075815345,Breads,144.6444,Medium,Tier 3,Supermarket Type2,,test,Food,12
5.98,Low Fat,0.072915282,Fruits and Vegetables,145.1418,Small,Tier 3,Grocery Store,,test,Food,23
5.63,Regular,0.041077066,Meat,106.5306,Small,Tier 3,Grocery Store,,test,Food,23
20.7,Low Fat,0.169808455,Canned,183.4266,Small,Tier 1,Supermarket Type1,,test,Food,24
11.0,Low Fat,0.106435421,Breads,125.7046,Small,Tier 2,Supermarket Type1,,test,Food,14
6.03,Low Fat,0.022749737,Dairy,175.7028,Small,Tier 2,Supermarket Type1,,test,Drinks,19
18.6,Low Fat,0.152029528,Breakfast,99.3358,Small,Tier 2,Supermarket Type1,,test,Food,17
18.2,Regular,0.01214561,Fruits and Vegetables,59.7904,Medium,Tier 3,Supermarket Type3,,test,Food,36
10.3,Regular,0.011124197,Snack Foods,87.454,Small,Tier 2,Supermarket Type1,,test,Food,17
20.25,Regular,0.018834342,Fruits and Vegetables,222.3772,Medium,Tier 1,Supermarket Type1,,test,Food,22
16.7,Regular,0.0,Baking Goods,99.6384,Medium,Tier 1,Supermarket Type1,,test,Food,22
7.315,Low Fat,0.015289106,Snack Foods,151.134,High,Tier 3,Supermarket Type1,,test,Food,34
10.1,Not Applicable,0.056394771,Household,115.9492,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,14
9.42,Regular,0.0,Frozen Foods,61.3194,Medium,Tier 1,Supermarket Type1,,test,Food,22
6.135,Regular,0.079650513,Baking Goods,150.1366,Medium,Tier 3,Supermarket Type2,,test,Food,12
17.75,Not Applicable,0.030359318,Others,181.166,Medium,Tier 3,Supermarket Type3,,test,Non-Consumable,36
13.15,Not Applicable,0.04316119,Household,176.4686,Small,Tier 1,Grocery Store,,test,Non-Consumable,36
20.5,Low Fat,0.020721583,Fruits and Vegetables,91.183,Small,Tier 2,Supermarket Type1,,test,Food,14
13.85,Not Applicable,0.031515822,Others,37.948,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,14
12.6,Regular,0.073858923,Dairy,253.2356,High,Tier 3,Supermarket Type1,,test,Food,34
20.85,Regular,0.056785107,Breads,102.2648,Small,Tier 2,Supermarket Type1,,test,Food,14
15.7,Low Fat,0.0,Baking Goods,250.6724,Medium,Tier 1,Supermarket Type1,,test,Food,22
19.7,Low Fat,0.041908424,Frozen Foods,109.5912,Medium,Tier 3,Supermarket Type2,,test,Food,12
12.15,Regular,0.058377105,Fruits and Vegetables,160.6552,High,Tier 3,Supermarket Type1,,test,Food,34
15.85,Regular,0.184169331,Frozen Foods,38.6506,Small,Tier 3,Grocery Store,,test,Food,23
16.1,Regular,0.279663801,Frozen Foods,35.6558,Small,Tier 1,Grocery Store,,test,Food,36
14.0,Regular,0.042042857,Snack Foods,53.864,Small,Tier 2,Supermarket Type1,,test,Food,19
15.5,Regular,0.100765839,Fruits and Vegetables,196.0768,Small,Tier 1,Supermarket Type1,,test,Food,24
11.3,Low Fat,0.007291207,Meat,196.8426,Medium,Tier 1,Supermarket Type1,,test,Food,22
9.5,Regular,0.182980378,Canned,80.496,Small,Tier 1,Grocery Store,,test,Food,36
5.695,Regular,0.0,Breads,256.4988,Small,Tier 3,Grocery Store,,test,Food,23
16.0,Low Fat,0.057175809,Dairy,223.5404,Small,Tier 2,Supermarket Type1,,test,Food,19
8.6,Not Applicable,0.06969924,Household,92.6146,Medium,Tier 3,Supermarket Type2,,test,Non-Consumable,12
20.2,Regular,0.120667057,Snack Foods,94.6752,Medium,Tier 3,Supermarket Type3,,test,Food,36
7.475,Low Fat,0.148751515,Fruits and Vegetables,241.8854,Medium,Tier 1,Supermarket Type1,,test,Food,22
9.5,Regular,0.133296733,Frozen Foods,229.8668,Small,Tier 2,Supermarket Type1,,test,Food,14
13.65,Regular,0.013111823,Fruits and Vegetables,113.2834,Small,Tier 2,Supermarket Type1,,test,Food,14
12.1,Low Fat,0.115052659,Baking Goods,222.6114,Medium,Tier 1,Supermarket Type1,,test,Food,22
6.425,Low Fat,0.093644428,Fruits and Vegetables,174.3712,Small,Tier 2,Supermarket Type1,,test,Food,19
7.39,Not Applicable,0.092971061,Household,252.4066,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,19
6.775,Not Applicable,0.105245865,Household,81.925,Small,Tier 1,Supermarket Type1,,test,Non-Consumable,24
6.965,Not Applicable,0.028664878,Household,159.0604,Medium,Tier 3,Supermarket Type2,,test,Non-Consumable,12
17.5,Low Fat,0.026142114,Snack Foods,256.3356,Small,Tier 1,Supermarket Type1,,test,Food,24
16.6,Not Applicable,0.027635129,Household,178.8344,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,19
11.65,Regular,0.075786047,Snack Foods,85.3908,High,Tier 3,Supermarket Type1,,test,Food,34
19.6,Regular,0.214306131,Snack Foods,166.7816,Small,Tier 3,Grocery Store,,test,Food,23
16.25,Low Fat,0.057118149,Fruits and Vegetables,124.8046,Medium,Tier 3,Supermarket Type3,,test,Food,36
16.6,Low Fat,0.102967068,Fruits and Vegetables,118.8466,Small,Tier 2,Supermarket Type1,,test,Food,17
17.1,Not Applicable,0.038549965,Household,164.2842,Medium,Tier 3,Supermarket Type3,,test,Non-Consumable,36
17.7,Low Fat,0.087945039,Dairy,183.3292,Medium,Tier 1,Supermarket Type1,,test,Food,22
16.25,Regular,0.048934817,Fruits and Vegetables,153.0682,High,Tier 3,Supermarket Type1,,test,Food,34
11.6,Low Fat,0.040945898,Soft Drinks,142.9154,Small,Tier 1,Supermarket Type1,,test,Drinks,24
9.6,Regular,0.023788808,Snack Foods,187.8872,Small,Tier 3,Grocery Store,,test,Food,23
10.395,Regular,0.029861927,Dairy,86.6514,High,Tier 3,Supermarket Type1,,test,Food,34
6.86,Not Applicable,0.036611419,Household,230.201,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,19
7.35,Low Fat,0.028589521,Fruits and Vegetables,42.0454,Small,Tier 2,Supermarket Type1,,test,Food,17
8.8,Low Fat,0.071720362,Snack Foods,210.6612,Medium,Tier 3,Supermarket Type2,,test,Food,12
7.905,Low Fat,0.09203683,Frozen Foods,110.5254,Small,Tier 3,Grocery Store,,test,Food,23
10.0,Low Fat,0.099649694,Snack Foods,113.7544,Small,Tier 1,Supermarket Type1,,test,Food,24
12.35,Low Fat,0.099274751,Fruits and Vegetables,115.2518,Medium,Tier 3,Supermarket Type3,,test,Food,36
15.35,Low Fat,0.020368186,Soft Drinks,216.9508,Small,Tier 2,Supermarket Type1,,test,Drinks,19
19.85,Low Fat,0.176712457,Fruits and Vegetables,222.9772,Medium,Tier 3,Supermarket Type2,,test,Food,12
17.75,Low Fat,0.034949223,Dairy,250.275,Small,Tier 2,Supermarket Type1,,test,Food,14
10.695,Low Fat,0.093315935,Frozen Foods,58.7904,Small,Tier 1,Grocery Store,,test,Food,36
16.6,Not Applicable,0.0163024,Health and Hygiene,109.5596,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,14
5.735,Low Fat,0.05704978,Fruits and Vegetables,175.037,Medium,Tier 1,Supermarket Type1,,test,Food,22
6.55,Regular,0.034674522,Breads,157.5288,Small,Tier 2,Supermarket Type1,,test,Food,19
8.68,Low Fat,0.015470159,Frozen Foods,100.4384,Small,Tier 1,Grocery Store,,test,Food,36
7.35,Regular,0.014362412,Fruits and Vegetables,241.1512,Small,Tier 2,Supermarket Type1,,test,Food,17
8.115,Regular,0.032224086,Canned,154.8972,Small,Tier 2,Supermarket Type1,,test,Food,19
15.6,Low Fat,0.153585858,Snack Foods,221.1798,Small,Tier 1,Grocery Store,,test,Food,36
8.05,Regular,0.165013572,Dairy,113.2518,Small,Tier 2,Supermarket Type1,,test,Food,19
7.935,Low Fat,0.017226149,Dairy,48.635,Medium,Tier 3,Supermarket Type2,,test,Food,12
17.25,Low Fat,0.107041738,Frozen Foods,41.2822,Small,Tier 1,Supermarket Type1,,test,Food,24
8.26,Regular,0.03249201,Soft Drinks,124.773,Medium,Tier 1,Supermarket Type1,,test,Drinks,22
5.845,Regular,0.104509448,Frozen Foods,214.7218,Medium,Tier 3,Supermarket Type3,,test,Food,36
15.0,Regular,0.077636468,Meat,236.2248,Medium,Tier 3,Supermarket Type3,,test,Food,36
6.52,Low Fat,0.044598726,Canned,167.7842,Small,Tier 2,Supermarket Type1,,test,Food,17
14.65,Low Fat,0.169493477,Hard Drinks,57.0614,Medium,Tier 3,Supermarket Type3,,test,Drinks,36
5.94,Regular,0.051427223,Breads,187.7556,Small,Tier 1,Grocery Store,,test,Food,36
13.5,Low Fat,0.021492339,Fruits and Vegetables,179.6976,Small,Tier 2,Supermarket Type1,,test,Food,17
9.1,Regular,0.0,Frozen Foods,81.9618,Small,Tier 2,Supermarket Type1,,test,Food,19
19.2,Regular,0.02304845,Fruits and Vegetables,183.495,Small,Tier 2,Supermarket Type1,,test,Food,14
21.35,Low Fat,0.077729209,Fruits and Vegetables,97.0094,Small,Tier 2,Supermarket Type1,,test,Food,17
8.05,Regular,0.165611092,Dairy,114.2518,Small,Tier 2,Supermarket Type1,,test,Food,14
13.65,Low Fat,0.027858864,Breads,230.2668,Small,Tier 1,Grocery Store,,test,Food,36
12.85,Low Fat,0.033408076,Fruits and Vegetables,195.0768,Small,Tier 2,Supermarket Type1,,test,Food,14
9.895,Regular,0.028779079,Canned,114.8492,Small,Tier 2,Supermarket Type1,,test,Food,19
20.6,Regular,0.030557961,Dairy,210.2244,Medium,Tier 1,Supermarket Type1,,test,Food,22
8.985,Regular,0.058154195,Frozen Foods,129.831,Small,Tier 2,Supermarket Type1,,test,Food,14
18.25,Low Fat,0.079666936,Frozen Foods,226.9062,Small,Tier 2,Supermarket Type1,,test,Food,14
15.1,Low Fat,0.095306027,Baking Goods,157.1604,Medium,Tier 1,Supermarket Type1,,test,Food,22
11.15,Regular,0.150455041,Snack Foods,170.879,Small,Tier 1,Grocery Store,,test,Food,36
15.35,Low Fat,0.074731622,Snack Foods,87.883,Medium,Tier 1,Supermarket Type1,,test,Food,22
13.0,Low Fat,0.268966279,Canned,79.1986,Small,Tier 1,Grocery Store,,test,Food,36
12.0,Not Applicable,0.104392185,Health and Hygiene,258.8278,Medium,Tier 1,Supermarket Type1,,test,Non-Consumable,22
18.6,Low Fat,0.039104567,Frozen Foods,245.3802,Medium,Tier 3,Supermarket Type3,,test,Food,36
9.195,Regular,0.117963418,Snack Foods,161.1578,Medium,Tier 3,Supermarket Type2,,test,Food,12
18.2,Low Fat,0.0,Fruits and Vegetables,195.411,Small,Tier 3,Grocery Store,,test,Food,23
18.85,Regular,0.138305372,Snack Foods,251.1724,Small,Tier 1,Supermarket Type1,,test,Food,24
14.85,Regular,0.0,Dairy,261.691,Medium,Tier 1,Supermarket Type1,,test,Food,22
19.85,Regular,0.020994235,Snack Foods,60.7194,Small,Tier 2,Supermarket Type1,,test,Food,14
6.13,Not Applicable,0.028297924,Household,107.1912,High,Tier 3,Supermarket Type1,,test,Non-Consumable,34
7.96,Low Fat,0.049660306,Canned,163.4894,Small,Tier 1,Grocery Store,,test,Food,36
12.1,Low Fat,0.029637145,Soft Drinks,146.9444,Medium,Tier 3,Supermarket Type3,,test,Drinks,36
18.25,Low Fat,0.06049406,Starchy Foods,163.9526,Medium,Tier 3,Supermarket Type2,,test,Food,12
17.35,Low Fat,0.056146632,Baking Goods,99.5016,Medium,Tier 3,Supermarket Type2,,test,Food,12
6.865,Low Fat,0.013925484,Soft Drinks,130.1652,Medium,Tier 3,Supermarket Type3,,test,Drinks,36
5.88,Not Applicable,0.043574485,Household,148.3392,Small,Tier 1,Grocery Store,,test,Non-Consumable,36
6.52,Low Fat,0.044676513,Canned,167.6842,Medium,Tier 1,Supermarket Type1,,test,Food,22
13.65,Regular,0.073025792,Frozen Foods,198.6426,Medium,Tier 1,Supermarket Type1,,test,Food,22
13.5,Not Applicable,0.072816495,Household,157.892,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,19
16.0,Regular,0.115772125,Fruits and Vegetables,58.9246,Medium,Tier 1,Supermarket Type1,,test,Food,22
10.6,Low Fat,0.057027285,Dairy,232.3642,Medium,Tier 3,Supermarket Type2,,test,Drinks,12
20.85,Low Fat,0.0,Snack Foods,193.8452,High,Tier 3,Supermarket Type1,,test,Food,34
7.42,Regular,0.025780862,Snack Foods,187.0872,Medium,Tier 1,Supermarket Type1,,test,Food,22
14.35,Regular,0.090837986,Frozen Foods,232.7984,High,Tier 3,Supermarket Type1,,test,Food,34
17.6,Low Fat,0.009991275,Snack Foods,161.5552,Medium,Tier 3,Supermarket Type3,,test,Food,36
20.7,Not Applicable,0.039325397,Household,149.4366,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,19
7.97,Low Fat,0.02156897,Seafood,106.4596,Medium,Tier 1,Supermarket Type1,,test,Food,22
5.0,Low Fat,0.0,Soft Drinks,188.353,High,Tier 3,Supermarket Type1,,test,Drinks,34
19.7,Low Fat,0.0,Soft Drinks,84.2592,Small,Tier 2,Supermarket Type1,,test,Drinks,19
9.0,Low Fat,0.085883187,Snack Foods,167.4816,High,Tier 3,Supermarket Type1,,test,Food,34
6.765,Regular,0.087615564,Frozen Foods,104.3306,Medium,Tier 3,Supermarket Type2,,test,Food,12
4.555,Regular,0.034497126,Frozen Foods,110.3544,Medium,Tier 3,Supermarket Type2,,test,Food,12
11.8,Regular,0.025800674,Meat,101.6674,Medium,Tier 3,Supermarket Type3,,test,Food,36
13.15,Regular,0.063525167,Snack Foods,86.3856,Small,Tier 3,Grocery Store,,test,Food,23
9.395,Low Fat,0.165907543,Snack Foods,106.528,Small,Tier 3,Grocery Store,,test,Food,23
4.88,Regular,0.0,Baking Goods,54.1298,Small,Tier 2,Supermarket Type1,,test,Food,19
10.0,Low Fat,0.112492619,Snack Foods,237.559,Small,Tier 3,Grocery Store,,test,Food,23
10.195,Low Fat,0.159906706,Frozen Foods,141.7154,Small,Tier 2,Supermarket Type1,,test,Food,17
11.3,Not Applicable,0.0479876,Household,180.866,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,14
8.315,Regular,0.062282301,Baking Goods,143.5444,Small,Tier 1,Grocery Store,,test,Food,36
17.75,Regular,0.03770442,Baking Goods,154.8656,Medium,Tier 3,Supermarket Type3,,test,Food,36
20.25,Not Applicable,0.147355554,Health and Hygiene,107.0938,Medium,Tier 3,Supermarket Type3,,test,Non-Consumable,36
20.7,Regular,0.114762583,Dairy,95.1436,Small,Tier 2,Supermarket Type1,,test,Food,14
15.35,Low Fat,0.09659331,Soft Drinks,198.2768,Small,Tier 2,Supermarket Type1,,test,Drinks,19
5.44,Low Fat,0.025531593,Dairy,241.5538,Small,Tier 2,Supermarket Type1,,test,Food,19
6.715,Regular,0.121586376,Baking Goods,40.0454,Small,Tier 1,Supermarket Type1,,test,Food,24
14.1,Low Fat,0.066875983,Snack Foods,198.8084,Small,Tier 1,Supermarket Type1,,test,Food,24
11.0,Regular,0.088344041,Frozen Foods,158.463,Small,Tier 2,Supermarket Type1,,test,Food,14
5.695,Low Fat,0.065535324,Frozen Foods,258.5646,High,Tier 3,Supermarket Type1,,test,Food,34
17.1,Low Fat,0.054317483,Breads,85.7566,Small,Tier 2,Supermarket Type1,,test,Food,19
18.6,Low Fat,0.077011493,Snack Foods,160.5236,Small,Tier 2,Supermarket Type1,,test,Food,19
19.85,Low Fat,0.045448081,Fruits and Vegetables,127.202,Medium,Tier 3,Supermarket Type3,,test,Food,36
14.0,Low Fat,0.041374909,Starchy Foods,181.7634,Small,Tier 2,Supermarket Type1,,test,Food,19
9.395,Regular,0.109005584,Soft Drinks,43.3112,High,Tier 3,Supermarket Type1,,test,Drinks,34
9.21,Low Fat,0.008814363,Fruits and Vegetables,122.7414,Small,Tier 2,Supermarket Type1,,test,Food,14
16.25,Low Fat,0.057348328,Fruits and Vegetables,123.2046,High,Tier 3,Supermarket Type1,,test,Food,34
7.235,Not Applicable,0.076483451,Household,117.3492,Medium,Tier 3,Supermarket Type3,,test,Non-Consumable,36
20.2,Regular,0.039407615,Breakfast,156.563,Medium,Tier 3,Supermarket Type2,,test,Food,12
18.7,Low Fat,0.104171229,Frozen Foods,122.4072,Medium,Tier 3,Supermarket Type3,,test,Food,36
8.185,Low Fat,0.03854151,Fruits and Vegetables,117.4808,Medium,Tier 3,Supermarket Type3,,test,Food,36
17.6,Low Fat,0.105306199,Snack Foods,164.3868,Medium,Tier 3,Supermarket Type2,,test,Food,12
17.6,Regular,0.07624018,Meat,113.1202,Medium,Tier 1,Supermarket Type1,,test,Food,22
19.2,Not Applicable,0.041461032,Household,129.931,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,14
15.35,Low Fat,0.020228528,Soft Drinks,218.0508,Medium,Tier 3,Supermarket Type3,,test,Drinks,36
17.85,Regular,0.046569711,Fruits and Vegetables,125.6388,High,Tier 3,Supermarket Type1,,test,Food,34
17.35,Regular,0.04146639,Frozen Foods,90.9804,Small,Tier 2,Supermarket Type1,,test,Food,17
18.6,Regular,0.171476879,Meat,47.0376,Small,Tier 1,Supermarket Type1,,test,Food,24
13.85,Regular,0.043345406,Frozen Foods,162.821,Small,Tier 3,Grocery Store,,test,Food,23
20.2,Regular,0.065692664,Breakfast,158.163,Small,Tier 3,Grocery Store,,test,Food,23
7.655,Low Fat,0.031944868,Canned,116.1492,Small,Tier 1,Supermarket Type1,,test,Food,24
11.8,Regular,0.107493292,Dairy,220.4772,Medium,Tier 3,Supermarket Type2,,test,Food,12
18.2,Regular,0.026170661,Baking Goods,241.1196,Medium,Tier 3,Supermarket Type2,,test,Food,12
20.7,Not Applicable,0.039213146,Household,150.7366,High,Tier 3,Supermarket Type1,,test,Non-Consumable,34
18.0,Low Fat,0.065296399,Snack Foods,145.2418,Small,Tier 3,Grocery Store,,test,Food,23
16.35,Not Applicable,0.017019624,Household,94.541,Medium,Tier 1,Supermarket Type1,,test,Non-Consumable,22
14.1,Low Fat,0.113443531,Baking Goods,53.0956,Medium,Tier 1,Supermarket Type1,,test,Food,22
12.35,Not Applicable,0.04153551,Health and Hygiene,32.8216,Medium,Tier 3,Supermarket Type3,,test,Non-Consumable,36
16.7,Low Fat,0.03863415,Dairy,109.4886,Small,Tier 1,Grocery Store,,test,Food,36
13.5,Low Fat,0.035980572,Fruits and Vegetables,180.8976,Small,Tier 3,Grocery Store,,test,Food,23
6.67,Regular,0.0,Snack Foods,86.5514,Small,Tier 3,Grocery Store,,test,Food,23
12.35,Low Fat,0.093485761,Snack Foods,119.6124,Small,Tier 2,Supermarket Type1,,test,Food,19
8.895,Regular,0.137530409,Frozen Foods,162.5236,High,Tier 3,Supermarket Type1,,test,Food,34
17.5,Low Fat,0.098056243,Soft Drinks,175.7738,Medium,Tier 1,Supermarket Type1,,test,Drinks,22
15.1,Regular,0.099775148,Fruits and Vegetables,142.9786,High,Tier 3,Supermarket Type1,,test,Food,34
20.5,Not Applicable,0.032902177,Household,39.7822,Medium,Tier 3,Supermarket Type2,,test,Non-Consumable,12
9.3,Low Fat,0.028579933,Baking Goods,195.9136,Small,Tier 2,Supermarket Type1,,test,Food,19
20.25,Regular,0.102883628,Canned,93.412,Medium,Tier 1,Supermarket Type1,,test,Food,22
7.105,Not Applicable,0.044800289,Household,58.0562,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,17
5.095,Regular,0.13023619,Snack Foods,140.3838,Small,Tier 2,Supermarket Type1,,test,Food,14
11.5,Regular,0.0,Snack Foods,110.5254,Small,Tier 1,Supermarket Type1,,test,Food,24
19.6,Not Applicable,0.041524729,Household,87.8514,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,14
8.155,Regular,0.033607569,Frozen Foods,74.2354,Medium,Tier 1,Supermarket Type1,,test,Food,22
5.175,Low Fat,0.0375513,Canned,84.1224,Medium,Tier 3,Supermarket Type2,,test,Food,12
12.3,Regular,0.108158918,Starchy Foods,91.2804,Small,Tier 3,Grocery Store,,test,Food,23
7.85,Low Fat,0.162844648,Hard Drinks,143.2444,High,Tier 3,Supermarket Type1,,test,Drinks,34
12.15,Low Fat,0.229678918,Frozen Foods,248.246,Small,Tier 1,Grocery Store,,test,Food,36
10.5,Low Fat,0.05266193,Frozen Foods,88.183,Small,Tier 2,Supermarket Type1,,test,Food,19
18.75,Not Applicable,0.034447102,Household,212.5218,Medium,Tier 3,Supermarket Type2,,test,Non-Consumable,12
14.65,Low Fat,0.171012056,Hard Drinks,57.1614,Medium,Tier 3,Supermarket Type2,,test,Drinks,12
10.8,Low Fat,0.061050536,Soft Drinks,151.9024,High,Tier 3,Supermarket Type1,,test,Drinks,34
11.8,Low Fat,0.112780422,Soft Drinks,184.7924,Medium,Tier 3,Supermarket Type3,,test,Drinks,36
18.35,Regular,0.092209315,Frozen Foods,183.4266,Small,Tier 2,Supermarket Type1,,test,Food,17
5.19,Regular,0.044342366,Meat,105.199,Small,Tier 2,Supermarket Type1,,test,Food,19
10.195,Low Fat,0.107614855,Snack Foods,148.6076,Small,Tier 2,Supermarket Type1,,test,Food,19
15.1,Regular,0.019974614,Frozen Foods,131.331,Small,Tier 2,Supermarket Type1,,test,Food,19
11.85,Regular,0.050163021,Fruits and Vegetables,163.1526,Medium,Tier 1,Supermarket Type1,,test,Food,22
12.15,Low Fat,0.0,Meat,65.1826,Small,Tier 1,Supermarket Type1,,test,Food,24
9.195,Low Fat,0.0,Snack Foods,183.3634,Small,Tier 1,Grocery Store,,test,Food,36
20.6,Not Applicable,0.070649186,Household,73.7696,Medium,Tier 3,Supermarket Type3,,test,Non-Consumable,36
9.6,Regular,0.02733844,Snack Foods,258.1304,Small,Tier 2,Supermarket Type1,,test,Food,17
7.535,Low Fat,0.0,Soft Drinks,120.244,Medium,Tier 3,Supermarket Type2,,test,Drinks,12
12.6,Not Applicable,0.082738167,Household,173.5054,Small,Tier 2,Supermarket Type1,,test,Non-Consumable,17
12.6,Regular,0.031583781,Baking Goods,172.8764,Medium,Tier 1,Supermarket Type1,,test,Food,22
17.75,Not Applicable,0.097710924,Health and Hygiene,241.9196,Small,Tier 1,Supermarket Type1,,test,Non-Consumable,24
15.0,Low Fat,0.0,Hard Drinks,45.906,High,Tier 3,Supermarket Type1,,test,Drinks,34
20.1,Low Fat,0.130662596,Dairy,110.3228,Small,Tier 1,Grocery Store,,test,Food,36
9.8,Low Fat,0.106200539,Fruits and Vegetables,178.437,Medium,Tier 3,Supermarket Type3,,test,Food,36
10.5,Not Applicable,0.027144323,Household,172.8106,Medium,Tier 3,Supermarket Type3,,test,Non-Consumable,36
5.44,Regular,0.017088476,Baking Goods,176.837,Medium,Tier 1,Supermarket Type1,,test,Food,22
12.85,Low Fat,0.022731909,Fruits and Vegetables,182.4318,Small,Tier 2,Supermarket Type1,,test,Food,14
9.895,Low Fat,0.167691399,Soft Drinks,236.4564,High,Tier 3,Supermarket Type1,,test,Drinks,34
12.85,Low Fat,0.108192641,Fruits and Vegetables,231.2642,Small,Tier 1,Supermarket Type1,,test,Food,24
10.6,Low Fat,0.011079996,Breads,42.2454,High,Tier 3,Supermarket Type1,,test,Food,34
14.5,Regular,0.128985562,Baking Goods,102.9332,Small,Tier 2,Supermarket Type1,,test,Food,14
16.35,Low Fat,0.032532744,Meat,166.3842,Small,Tier 2,Supermarket Type1,,test,Food,17
11.15,Low Fat,0.056932641,Baking Goods,106.4622,Small,Tier 1,Supermarket Type1,,test,Food,24
